annotation	gene	annotation_value	data	run	cell_cluster	gene_input	hgnc	gene_loadings
deeppink2	ENSG00000197063	0.41780333902004296	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000051510	Mafg	-0.162591751673184
deeppink2	ENSG00000167632	0.40847603583944797	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000047921	Trappc9	-0.158961951667093
deeppink2	ENSG00000104980	0.40594476703290405	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000002949	Timm44	-0.157976886707639
deeppink2	ENSG00000144034	0.39623738052581897	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000054226	Tprkb	-0.154199174016166
deeppink2	ENSG00000052126	0.390981569902984	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000030231	Plekha5	-0.15215383024837
deeppink2	ENSG00000078699	0.39070606832705795	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000038533	Cbfa2t2	-0.152046616447916
deeppink2	ENSG00000218336	0.37913542533993105	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000031561	Tenm3	-0.147543801521462
deeppink2	ENSG00000119596	0.37187634532072605	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000021244	Ylpm1	-0.144718868291807
deeppink2	ENSG00000102531	0.36498543098560204	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000033487	Fndc3a	-0.142037209894808
deeppink2	ENSG00000165300	0.35721525404464094	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000033214	Slitrk5	-0.13901337891584803
deeppink2	ENSG00000241685	0.35363755860597	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000029621	Arpc1a	-0.13762108806032
deeppink2	ENSG00000130477	0.344675406513368	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000034799	Unc13a	-0.13413338973096903
deeppink2	ENSG00000063180	0.33608640954394703	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000003273	Car11	-0.13079090791727802
deeppink2	ENSG00000184205	0.33116059011657	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000041096	Tspyl2	-0.128873983052575
deeppink2	ENSG00000145216	0.317074775240492	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000029227	Fip1l1	-0.123392367420165
deeppink2	ENSG00000119698	0.28126406453055103	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000021209	Ppp4r4	-0.10945632230226901
deeppink2	ENSG00000117600	0.193587770470719	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000044667	Plppr4	-0.0753363407223289
deeppink2	ENSG00000186566	0.18231794630375	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000034621	Gpatch8	-0.0709505920189936
deeppink2	ENSG00000018510	0.15323288992348402	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000042410	Agps	-0.0596318929500185
deeppink2	ENSG00000032219	0.0288068607798585	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000048118	Arid4a	-0.0112104368657955
deepskyblue2	ENSG00000089847	0.62669599933513	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000054708	Ankrd24	0.338534990341014
deepskyblue2	ENSG00000150672	0.6246719812991091	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000052572	Dlg2	0.33744163578473607
deepskyblue2	ENSG00000174373	0.539117942987964	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000021027	Ralgapa1	0.29122618911836895
deepskyblue2	ENSG00000129562	0.517376189529649	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000022174	Dad1	0.27948150859573
deepskyblue2	ENSG00000131467	0.495142823458937	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000078652	Psme3	0.267471263794451
deepskyblue2	ENSG00000152492	0.494472606869136	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000038127	Ccdc50	0.267109219410898
deepskyblue2	ENSG00000090661	0.492855288055541	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000008206	Cers4	0.266235559758499
deepskyblue2	ENSG00000082258	0.46194630426668704	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000026349	Ccnt2	0.2495388319359
deepskyblue2	ENSG00000010244	0.45469435070220293	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000017421	Zfp207	0.24562139823198198
deepskyblue2	ENSG00000175224	0.42626940783973605	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000027244	Atg13	0.23026652478840198
deepskyblue2	ENSG00000176102	0.392426838762755	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000027176	Cstf3	0.21198510316173497
deepskyblue2	ENSG00000145050	0.338221672285695	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000032575	Manf	0.18270400749619298
deepskyblue2	ENSG00000174111	0.179480360399949	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000038485	Socs7	0.0969535183547688
deepskyblue2	ENSG00000166862	0.175841571183818	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000019146	Cacng2	0.0949878803525433
goldenrod1	ENSG00000160716	0.651389584564348	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000027950	Chrnb2	-0.31334770773132203
goldenrod1	ENSG00000100994	0.530262898267693	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000033059	Pygb	-0.255080319987424
goldenrod1	ENSG00000125772	0.5260347714884009	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000027346	Gpcpd1	-0.253046400708265
goldenrod1	ENSG00000164548	0.513696594468303	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000029817	Tra2a	-0.24711118224846
goldenrod1	ENSG00000108669	0.50861159863294	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000017132	Cyth1	-0.244665070387614
goldenrod1	ENSG00000134333	0.49462365575419104	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000063229	Ldha	-0.23793624029760896
goldenrod1	ENSG00000169255	0.49197658856601395	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000043300	B3galnt1	-0.236662881841654
goldenrod1	ENSG00000138398	0.488723687187191	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000042133	Ppig	-0.235098089872786
goldenrod1	ENSG00000168397	0.477748925716649	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000026280	Atg4b	-0.229818735656534
goldenrod1	ENSG00000105341	0.477224531072142	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000057229	Atp5sl	-0.229566478230722
goldenrod1	ENSG00000242114	0.463687246928043	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000004748	Mtfp1	-0.223054435275203
goldenrod1	ENSG00000053900	0.435360793441803	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000029176	Anapc4	-0.209428136239416
goldenrod1	ENSG00000107874	0.435232122790108	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000036748	Cuedc2	-0.209366239864779
goldenrod1	ENSG00000171475	0.433065101929099	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000038013	Wipf2	-0.20832380529797898
goldenrod1	ENSG00000175928	0.430167025766742	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000034648	Lrrn1	-0.206929700228103
goldenrod1	ENSG00000151490	0.420092459381087	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000030223	Ptpro	-0.202083380363405
goldenrod1	ENSG00000065989	0.375794396862419	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000032177	Pde4a	-0.18077401853741396
goldenrod1	ENSG00000117069	0.264750939430494	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000039037	St6galnac5	-0.12735711770052802
hotpink3	ENSG00000111711	0.531801756086714	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000030245	Golt1b	0.20163162530349998
hotpink3	ENSG00000095397	0.529804065650781	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000039137	Whrn	0.200874204770679
hotpink3	ENSG00000144744	0.496872088319473	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000030061	Uba3	0.18838810814205703
hotpink3	ENSG00000133243	0.49622979360469	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000003344	Btbd2	0.18814458332142003
hotpink3	ENSG00000124194	0.476583056050577	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000017943	Gdap1l1	0.180695560110031
hotpink3	ENSG00000110768	0.47404000066020896	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000006599	Gtf2h1	0.179731365491025
hotpink3	ENSG00000187068	0.46328120630903796	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000043391	2510009E07Rik	0.175652189056378
hotpink3	ENSG00000111490	0.461255233551865	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000052302	Tbc1d30	0.17488404533520002
hotpink3	ENSG00000180957	0.45272424053660104	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000050017	Pitpnb	0.17164953554384899
hotpink3	ENSG00000140386	0.44460131380365403	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000034007	Scaper	0.16856974330804
hotpink3	ENSG00000137642	0.44203479786557204	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000049313	Sorl1	0.167596653666947
hotpink3	ENSG00000073910	0.42878686405323296	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000056602	Fry	0.162573724735401
hotpink3	ENSG00000111596	0.42753463626201793	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000020166	Cnot2	0.162098944947815
hotpink3	ENSG00000029534	0.404923243515231	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000031543	Ank1	0.15352587835349
hotpink3	ENSG00000132640	0.4008307980525979	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000062098	Btbd3	0.151974235432698
hotpink3	ENSG00000170017	0.39297990202526206	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000022636	Alcam	0.14899758312201503
hotpink3	ENSG00000117625	0.39207743951483703	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000037395	Rcor3	0.14865541617602498
hotpink3	ENSG00000196497	0.391735889960786	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000002319	Ipo4	0.148525918311611
hotpink3	ENSG00000197780	0.38674355907339497	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000048100	Taf13	0.146633085541962
hotpink3	ENSG00000174891	0.37988361867252296	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000034544	Rsrc1	0.14403215217406398
hotpink3	ENSG00000159346	0.377392265227729	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000026457	Adipor1	0.14308756024948002
hotpink3	ENSG00000163029	0.376088397911164	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000020608	Smc6	0.142593201433981
hotpink3	ENSG00000047579	0.375709523495228	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000057531	Dtnbp1	0.142449551919107
hotpink3	ENSG00000122641	0.36386650963678097	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000041324	Inhba	0.13795929571848403
hotpink3	ENSG00000076864	0.36253776850501895	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000041351	Rap1gap	0.13745550604321802
hotpink3	ENSG00000136002	0.35970815192482897	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000037509	Arhgef4	0.136382662293607
hotpink3	ENSG00000213676	0.344046249982353	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000015461	Atf6b	0.130444481932483
hotpink3	ENSG00000254004	0.342942575131231	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000049421	Zfp260	0.130026025709856
hotpink3	ENSG00000079102	0.34195667171382205	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000006586	Runx1t1	0.129652222302535
hotpink3	ENSG00000163697	0.339678082530259	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000029207	Apbb2	0.12878829954330803
hotpink3	ENSG00000116473	0.339083464996774	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000068798	Rap1a	0.128562851435364
hotpink3	ENSG00000164091	0.33307157341467997	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000020257	Wdr82	0.126283454165664
hotpink3	ENSG00000167118	0.331744462918667	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000069020	Urm1	0.125780282742844
hotpink3	ENSG00000145354	0.331454172680377	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000028165	Cisd2	0.125670219750598
hotpink3	ENSG00000188419	0.330622148585097	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000025531	Chm	0.125354759395865
hotpink3	ENSG00000100151	0.32649702378558504	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000068206	Pick1	0.123790726166592
hotpink3	ENSG00000131016	0.314047061544301	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000038587	Akap12	0.119070346639925
hotpink3	ENSG00000185825	0.305222024422341	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000002015	Bcap31	0.11572435058425501
hotpink3	ENSG00000146414	0.298983594962279	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000090112	Shprh	0.113359061908584
hotpink3	ENSG00000182601	0.284737180710694	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000078591	Hs3st4	0.10795756101578599
hotpink3	ENSG00000101098	0.27997423389972304	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000035226	Rims4	0.10615169878284199
hotpink3	ENSG00000136928	0.26608958899814	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000039809	Gabbr2	0.10088736205167201
hotpink3	ENSG00000091140	0.261646916767228	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000020664	Dld	0.0992029313171797
hotpink3	ENSG00000175497	0.25231047343156504	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000036815	Dpp10	0.0956630365673457
hotpink3	ENSG00000131409	0.248967114741511	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000047085	Lrrc4b	0.094395408472981
hotpink3	ENSG00000182575	0.228830308114114	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000046719	Nxph3	0.0867605765036738
hotpink3	ENSG00000153956	0.20900762024457398	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000040118	Cacna2d1	0.0792448420645278
hotpink3	ENSG00000162694	0.20528895967993396	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000027963	Extl2	0.0778349189775529
hotpink3	ENSG00000124788	0.16025118304389901	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000046876	Atxn1	0.0607589315456896
hotpink3	ENSG00000172932	0.133814542884671	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000005986	Ankrd13d	0.0507355296635794
indianred	ENSG00000104886	0.565774210032036	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000035278	Plekhj1	0.209380156316376
indianred	ENSG00000157193	0.5169232536299979	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000028613	Lrp8	0.19130152935477598
indianred	ENSG00000170088	0.514800097151785	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000025521	Tmem192	0.190515797471968
indianred	ENSG00000124104	0.507666391890351	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000050373	Snx21	0.187875775540482
indianred	ENSG00000156603	0.506499352161572	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000027080	Med19	0.187443880702388
indianred	ENSG00000162813	0.500673055673567	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000026617	Bpnt1	0.18528770099717498
indianred	ENSG00000172465	0.498109341022759	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000049536	Tceal1	0.184338928563193
indianred	ENSG00000139597	0.494559605253317	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000041132	N4bp2l1	0.18302525215817297
indianred	ENSG00000130731	0.486563084900183	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000025731	0610011F06Rik	0.180065922001658
indianred	ENSG00000117450	0.485774526090719	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000028691	Prdx1	0.17977409433637698
indianred	ENSG00000135211	0.474277837682425	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000045435	Tmem60	0.17551943165757902
indianred	ENSG00000126581	0.46788181336036494	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000035086	Becn1	0.17315240864979597
indianred	ENSG00000133706	0.46497301338795793	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000024493	Lars	0.172075927993526
indianred	ENSG00000198060	0.451935019782044	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000023307	March5	0.16725086334608802
indianred	ENSG00000141030	0.451610402597114	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000019373	Cops3	0.16713072991526198
indianred	ENSG00000171421	0.439044794944842	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000021607	Mrpl36	0.162480484556263
indianred	ENSG00000149658	0.43716599590867206	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000038848	Ythdf1	0.161785183800405
indianred	ENSG00000148248	0.434027101481036	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000014867	Surf4	0.160623550423935
indianred	ENSG00000041357	0.432136704993824	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000032301	Psma4	0.15992395771544102
indianred	ENSG00000108309	0.40051518294204497	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000006575	Rundc3a	0.148221552210269
indianred	ENSG00000205755	0.39238564360536404	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000033467	Crlf2	0.145212994755878
indianred	ENSG00000096746	0.387219864010669	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000020069	Hnrnph3	0.143301257317418
indianred	ENSG00000028839	0.38009842765096397	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000071359	Tbpl1	0.140665775827182
indianred	ENSG00000006015	0.36739957049155	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000058833	2810428I15Rik	0.135966217858771
indianred	ENSG00000100417	0.34668936082111107	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000022474	Pmm1	0.128301840689837
indianred	ENSG00000144029	0.33972872212172905	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000027374	Mrps5	0.125725866753422
indianred	ENSG00000105894	0.334210541652836	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000029838	Ptn	0.123683713773184
indianred	ENSG00000162076	0.322831775062326	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000023911	Flywch2	0.119472691274874
indianred	ENSG00000125901	0.29697908691465197	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000037740	Mrps26	0.10990519988064398
indianred	ENSG00000128581	0.271674563833424	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000007987	Ift22	0.10054057189952999
indianred	ENSG00000129990	0.264233305646128	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000004961	Syt5	0.0977867316310619
indianred	ENSG00000078140	0.201981372948993	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000029203	Ube2k	0.0747487083913948
indianred	ENSG00000114416	0.161270204016003	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000027680	Fxr1	0.0596824314846952
indianred3	ENSG00000113194	0.607477259283484	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000025873	Faf2	-0.158563033861305
indianred3	ENSG00000164163	0.588968216059669	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000058355	Abce1	-0.153731824128615
indianred3	ENSG00000131773	0.569970067495964	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000022332	Khdrbs3	-0.14877294866789098
indianred3	ENSG00000204628	0.5645303818950129	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000020372	Gnb2l1	-0.14735308802462102
indianred3	ENSG00000077080	0.5544760288917759	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000029712	Actl6b	-0.144728712064299
indianred3	ENSG00000158234	0.516675763440712	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000032463	Faim	-0.13486212911146
indianred3	ENSG00000132467	0.506418821875481	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000070697	Utp3	-0.13218487371158
indianred3	ENSG00000198915	0.50601270173548	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000030134	Rasgef1a	-0.13207886868748
indianred3	ENSG00000089057	0.505392725201002	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000027340	Slc23a2	-0.131917043106806
indianred3	ENSG00000094916	0.503263511430425	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000009575	Cbx5	-0.131361278113068
indianred3	ENSG00000165934	0.490911646211598	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000041781	Cpsf2	-0.128137208087379
indianred3	ENSG00000102452	0.48910631863534704	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000000197	Nalcn	-0.127665983505341
indianred3	ENSG00000162585	0.486307816441456	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000073684	Faap20	-0.126935521596933
indianred3	ENSG00000109265	0.48170456415334595	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000036377	C530008M17Rik	-0.12573398584019901
indianred3	ENSG00000247077	0.48102784632460105	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000029500	Pgam5	-0.125557349710444
indianred3	ENSG00000112651	0.478162250735647	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000002767	Mrpl2	-0.12480937515919902
indianred3	ENSG00000179918	0.47758304126713	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000049091	Sephs2	-0.12465819055242401
indianred3	ENSG00000001036	0.47529078291102705	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000019810	Fuca2	-0.124059867843577
indianred3	ENSG00000021645	0.464629467787068	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000066392	Nrxn3	-0.121277063310284
indianred3	ENSG00000102309	0.462387503675692	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000079480	Pin4	-0.12069186834886801
indianred3	ENSG00000135932	0.460435887364452	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000036707	Cab39	-0.120182459645061
indianred3	ENSG00000057019	0.455630905217214	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000035107	Dcbld2	-0.118928268586429
indianred3	ENSG00000143621	0.45317190031502597	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000001016	Ilf2	-0.118286421880875
indianred3	ENSG00000165443	0.45300186409628496	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000037747	Phyhipl	-0.118242039217494
indianred3	ENSG00000162642	0.451476600900081	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000036873	2410004B18Rik	-0.117843916726272
indianred3	ENSG00000134058	0.447646747598553	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000069089	Cdk7	-0.11684425270683099
indianred3	ENSG00000204856	0.44232801756304496	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000029463	Fam216a	-0.115455963749786
indianred3	ENSG00000140600	0.44204059327457207	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000030638	Sh3gl3	-0.11538094058391601
indianred3	ENSG00000056050	0.44091157787273	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000038005	2700029M09Rik	-0.115086246248191
indianred3	ENSG00000104442	0.43755980825263296	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000027599	Armc1	-0.11421137109583801
indianred3	ENSG00000113851	0.43063843148665504	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000005362	Crbn	-0.11240476108412299
indianred3	ENSG00000151292	0.42847058344436795	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000073563	Csnk1g3	-0.11183891181605199
indianred3	ENSG00000106443	0.423858520086516	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000029629	Phf14	-0.11063507620376199
indianred3	ENSG00000140307	0.422617992973706	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000033543	Gtf2a2	-0.110311275206131
indianred3	ENSG00000155849	0.417242750391836	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000041112	Elmo1	-0.10890823540752699
